experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:37.600+0200,dw02,8FB0,114,2984,-99,2984,0,1.99,52368
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:37.801+0200,dw02,8FB0,115,2988,-98,2988,0,1.99,52368
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:37.999+0200,dw02,8FB0,116,2988,-106,2959,408,1.99,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:38.200+0200,dw02,8FB0,117,2988,-73,-2988,0,1.99,52368
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:38.399+0200,dw02,8FB0,118,2988,-101,2988,0,1.93,52337
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:38.599+0200,dw02,8FB0,119,2988,-88,2988,0,1.87,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:38.799+0200,dw02,8FB0,120,2988,-99,2988,0,1.87,52368
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:38.999+0200,dw02,8FB0,121,2988,-83,-2989,0,1.93,52429
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:39.399+0200,dw02,8FB0,123,2988,-100,2987,0,1.81,52368
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:39.598+0200,dw02,8FB0,124,2989,-91,2989,0,1.93,52368
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:39.798+0200,dw02,8FB0,125,2989,-94,2989,0,1.81,52368
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:39.998+0200,dw02,8FB0,126,2986,-87,2986,0,1.93,52368
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:40.199+0200,dw02,8FB0,127,2985,-90,2985,0,2.02,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:40.398+0200,dw02,8FB0,128,2992,-89,2992,0,1.93,52429
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:40.598+0200,dw02,8FB0,129,2988,-88,2988,0,1.93,52368
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:40.798+0200,dw02,8FB0,130,2990,-89,2990,0,1.81,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:40.998+0200,dw02,8FB0,131,2990,-91,2990,0,1.93,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:41.198+0200,dw02,8FB0,132,2987,-102,2987,0,1.75,52429
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:41.398+0200,dw02,8FB0,133,2989,-86,-2990,0,1.81,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:41.598+0200,dw02,8FB0,134,2988,-99,2987,0,1.81,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:41.798+0200,dw02,8FB0,135,2986,-99,2986,0,1.99,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:41.997+0200,dw02,8FB0,136,2990,-91,2990,0,1.81,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:42.198+0200,dw02,8FB0,137,2989,-84,-2989,0,1.87,52368
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:42.398+0200,dw02,8FB0,138,2991,-90,2991,0,1.87,52368
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:42.598+0200,dw02,8FB0,139,2987,-97,2987,0,1.87,52429
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:42.797+0200,dw02,8FB0,140,2991,-82,-2991,0,1.75,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:42.997+0200,dw02,8FB0,141,2988,-108,2925,609,1.69,52368
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:43.197+0200,dw02,8FB0,142,2988,-99,2987,0,1.69,52429
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:43.397+0200,dw02,8FB0,143,2987,-89,2987,0,1.87,52429
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:43.597+0200,dw02,8FB0,144,2989,-93,2989,0,1.69,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:43.797+0200,dw02,8FB0,145,2989,-103,2989,0,1.75,52307
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:43.997+0200,dw02,8FB0,146,2989,-96,2989,0,1.69,52337
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:44.197+0200,dw02,8FB0,147,2989,-97,2989,0,1.69,52429
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:44.396+0200,dw02,8FB0,148,2986,-104,2985,60,1.81,52307
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:44.597+0200,dw02,8FB0,149,2987,-92,2987,0,1.75,52429
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:44.797+0200,dw02,8FB0,150,2983,-102,2983,0,1.63,52368
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:44.997+0200,dw02,8FB0,151,2985,-77,-2985,0,1.75,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:45.196+0200,dw02,8FB0,152,2990,-97,2990,0,1.69,52337
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:45.396+0200,dw02,8FB0,153,2986,-87,2986,0,1.69,52429
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:45.596+0200,dw02,8FB0,154,2989,-102,2989,0,1.69,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:45.797+0200,dw02,8FB0,155,2985,-83,-2985,0,1.81,52429
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:45.996+0200,dw02,8FB0,156,2992,-89,2992,0,1.75,52337
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:46.196+0200,dw02,8FB0,157,2989,-108,2918,650,1.63,52368
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:46.396+0200,dw02,8FB0,158,2992,-114,2806,1037,1.69,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:46.596+0200,dw02,8FB0,159,2986,-90,2986,0,1.57,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:46.796+0200,dw02,8FB0,160,2988,-96,2987,0,1.63,52337
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:46.996+0200,dw02,8FB0,161,2986,-95,2986,0,1.69,52429
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:47.196+0200,dw02,8FB0,162,2988,-111,2862,861,1.69,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:47.395+0200,dw02,8FB0,163,2984,-99,2984,0,1.63,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:47.594+0200,dw02,8FB0,164,2988,-105,2970,330,1.69,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:47.795+0200,dw02,8FB0,165,2990,-95,2990,0,1.69,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:47.995+0200,dw02,8FB0,166,2987,-98,2987,0,1.57,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:48.195+0200,dw02,8FB0,167,2988,-86,-2989,0,1.51,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:48.394+0200,dw02,8FB0,168,2991,-95,2991,0,1.63,52368
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:48.594+0200,dw02,8FB0,169,2987,-106,2953,446,1.51,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:48.794+0200,dw02,8FB0,170,2983,-96,2983,0,1.63,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:48.994+0200,dw02,8FB0,171,2984,-95,2984,0,1.63,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:49.194+0200,dw02,8FB0,172,2989,-82,-2989,0,1.57,52337
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:49.394+0200,dw02,8FB0,173,2988,-93,2988,0,1.51,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:49.594+0200,dw02,8FB0,174,2987,-91,2986,0,1.51,52368
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:49.794+0200,dw02,8FB0,175,2989,-97,2989,0,1.57,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:49.993+0200,dw02,8FB0,176,2988,-94,2988,0,1.57,52368
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:50.193+0200,dw02,8FB0,177,2988,-88,2988,0,1.51,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:50.394+0200,dw02,8FB0,178,2992,-100,2992,0,1.46,52368
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:50.594+0200,dw02,8FB0,179,2987,-78,-2987,0,1.46,52368
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:50.793+0200,dw02,8FB0,180,2985,-94,2985,0,1.46,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:50.993+0200,dw02,8FB0,181,2988,-91,2988,0,1.57,52429
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:51.193+0200,dw02,8FB0,182,2989,-98,2989,0,1.57,52337
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:51.394+0200,dw02,8FB0,183,2985,-92,2985,0,1.43,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:51.593+0200,dw02,8FB0,184,2988,-94,2987,0,1.43,52398
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:51.793+0200,dw02,8FB0,185,2989,-90,2989,0,3.15,52368
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:51.993+0200,dw02,8FB0,186,2987,-93,2987,0,3.15,52368
ground-height-4m-20260830-222436,d030m_r000_run01.csv,4,30,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-09-01T09:20:52.193+0200,dw02,8FB0,187,2990,-88,2990,0,3.21,52368
