experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,105,1,2026-09-01T12:01:51.809+0200,dw05,4B92,133,2600,46,-738,2493,4.35,72296
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,75,1,2026-09-01T12:01:51.849+0200,dw03,021B,43,2589,-44,-2189,1381,3.06,12237
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,90,1,2026-09-01T12:01:51.998+0200,dw04,0F85,89,2599,0,-1492,2127,3.69,62255
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,105,1,2026-09-01T12:01:52.009+0200,dw05,4B92,134,2600,44,-776,2481,4.14,72265
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,75,1,2026-09-01T12:01:52.049+0200,dw03,021B,44,2585,-59,-2421,907,3.06,12268
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,90,1,2026-09-01T12:01:52.198+0200,dw04,0F85,90,2597,3,-1432,2167,3.63,62225
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,105,1,2026-09-01T12:01:52.208+0200,dw05,4B92,135,2599,40,-839,2460,4.26,72296
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,75,1,2026-09-01T12:01:52.248+0200,dw03,021B,45,2584,-32,-1999,1636,3.09,12298
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,90,1,2026-09-01T12:01:52.398+0200,dw04,0F85,91,2599,2,-1455,2154,3.63,62225
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,105,1,2026-09-01T12:01:52.408+0200,dw05,4B92,136,2600,49,-699,2504,4.26,72265
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,75,1,2026-09-01T12:01:52.448+0200,dw03,021B,46,2585,-43,-2179,1390,3.01,12268
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,90,1,2026-09-01T12:01:52.598+0200,dw04,0F85,92,2599,4,-1416,2180,3.72,62225
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,105,1,2026-09-01T12:01:52.608+0200,dw05,4B92,137,2602,42,-801,2475,4.14,72265
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,75,1,2026-09-01T12:01:52.648+0200,dw03,021B,47,2584,64,-454,2543,2.95,12268
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,90,1,2026-09-01T12:01:52.798+0200,dw04,0F85,93,2600,1,-1456,2154,3.72,62225
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,105,1,2026-09-01T12:01:52.808+0200,dw05,4B92,138,2596,35,-914,2430,4.20,72265
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,75,1,2026-09-01T12:01:52.848+0200,dw03,021B,48,2590,-45,-2212,1346,3.01,12268
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,90,1,2026-09-01T12:01:52.998+0200,dw04,0F85,94,2598,-4,-1552,2083,3.69,62225
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,105,1,2026-09-01T12:01:53.008+0200,dw05,4B92,139,2600,41,-818,2468,4.29,72326
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,75,1,2026-09-01T12:01:53.048+0200,dw03,021B,49,2586,37,-880,2431,3.06,12298
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,90,1,2026-09-01T12:01:53.198+0200,dw04,0F85,95,2596,5,-1398,2187,3.69,62225
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,105,1,2026-09-01T12:01:53.208+0200,dw05,4B92,140,2599,39,-848,2457,4.20,72235
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,75,1,2026-09-01T12:01:53.248+0200,dw03,021B,50,2584,-35,-2044,1581,3.01,12268
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,90,1,2026-09-01T12:01:53.397+0200,dw04,0F85,96,2602,-3,-1544,2094,3.57,62225
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,105,1,2026-09-01T12:01:53.408+0200,dw05,4B92,141,2599,54,-613,2525,4.26,72265
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,75,1,2026-09-01T12:01:53.448+0200,dw03,021B,51,2581,-32,-1997,1635,2.95,12268
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,90,1,2026-09-01T12:01:53.597+0200,dw04,0F85,97,2598,-4,-1563,2075,3.72,62225
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,105,1,2026-09-01T12:01:53.608+0200,dw05,4B92,142,2598,43,-786,2476,4.20,72265
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,75,1,2026-09-01T12:01:53.647+0200,dw03,021B,52,2584,43,-784,2462,2.89,12268
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,90,1,2026-09-01T12:01:53.798+0200,dw04,0F85,98,2598,1,-1460,2149,3.69,62225
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,105,1,2026-09-01T12:01:53.807+0200,dw05,4B92,143,2598,47,-723,2495,4.29,72265
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,75,1,2026-09-01T12:01:53.847+0200,dw03,021B,53,2586,-45,-2210,1342,3.06,12268
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,90,1,2026-09-01T12:01:53.998+0200,dw04,0F85,99,2597,7,-1366,2208,3.69,62286
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,105,1,2026-09-01T12:01:54.007+0200,dw05,4B92,144,2600,54,-614,2527,4.26,72265
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,75,1,2026-09-01T12:01:54.048+0200,dw03,021B,54,2587,-51,-2295,1193,3.09,12268
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,90,1,2026-09-01T12:01:54.197+0200,dw04,0F85,100,2597,10,-1314,2239,3.69,62194
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,105,1,2026-09-01T12:01:54.208+0200,dw05,4B92,145,2598,29,-1007,2394,4.26,72296
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,75,1,2026-09-01T12:01:54.248+0200,dw03,021B,55,2583,-47,-2242,1283,2.95,12268
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,90,1,2026-09-01T12:01:54.397+0200,dw04,0F85,101,2601,-1,-1517,2112,3.69,62255
ground-height-4m-20260830-222436,d026m_r270_run01.csv,4,26,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw06;dw07;dw08,105,1,2026-09-01T12:01:54.408+0200,dw05,4B92,146,2601,43,-785,2480,4.26,72265
