experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:21.418+0200,dw08,028E,76,2574,149,894,2413,2.83,22308
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:21.618+0200,dw08,028E,77,2573,136,689,2479,2.95,22247
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:21.817+0200,dw08,028E,78,2571,147,857,2424,2.59,22308
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:22.017+0200,dw08,028E,79,2571,144,821,2437,2.71,22308
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:22.217+0200,dw08,028E,80,2573,146,848,2430,2.65,22277
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:22.418+0200,dw08,028E,81,2572,145,837,2432,2.77,22277
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:22.618+0200,dw08,028E,82,2570,126,538,2513,2.59,22277
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:22.818+0200,dw08,028E,83,2570,146,840,2429,2.83,22308
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:23.018+0200,dw08,028E,84,2569,146,851,2424,2.71,22247
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:23.218+0200,dw08,028E,85,2574,154,977,2381,2.71,22308
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:23.417+0200,dw08,028E,86,2577,168,1196,2283,2.65,22277
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:23.617+0200,dw08,028E,87,2576,144,811,2445,2.71,22277
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:23.818+0200,dw08,028E,88,2577,160,1067,2346,2.77,22277
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:24.018+0200,dw08,028E,89,2576,151,922,2405,2.71,22277
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:24.217+0200,dw08,028E,90,2576,144,817,2443,2.77,22277
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:24.417+0200,dw08,028E,91,2573,138,720,2470,2.77,22277
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:24.617+0200,dw08,028E,92,2569,146,840,2428,2.77,22308
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:24.817+0200,dw08,028E,93,2577,154,981,2382,2.77,22308
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:25.017+0200,dw08,028E,94,2577,137,704,2479,2.77,22277
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:25.217+0200,dw08,028E,95,2579,157,1017,2369,2.71,22277
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:25.417+0200,dw08,028E,96,2571,151,930,2396,2.83,22277
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:25.617+0200,dw08,028E,97,2572,148,880,2417,2.77,22277
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:25.816+0200,dw08,028E,98,2571,154,970,2380,2.71,22277
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:26.017+0200,dw08,028E,99,2573,149,902,2410,2.77,22308
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:26.217+0200,dw08,028E,100,2576,161,1084,2336,2.89,22277
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:26.417+0200,dw08,028E,101,2571,153,958,2386,2.59,22277
ground-height-2m-20260828-133428,d026m_r000_run01.csv,2,26,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07,165,1,2026-08-30T07:01:26.616+0200,dw08,028E,102,2572,146,841,2430,2.71,22277
