experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:37.748+0200,dw02,8FB0,74,2773,-98,2773,0,3.06,52337
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:37.947+0200,dw02,8FB0,75,2762,-110,2670,708,3.09,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:38.147+0200,dw02,8FB0,76,2768,-20,-1936,1978,3.09,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:38.348+0200,dw02,8FB0,77,2771,-90,2771,0,3.01,52337
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:38.548+0200,dw02,8FB0,78,2766,-91,2766,0,3.01,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:38.747+0200,dw02,8FB0,79,2769,-103,2769,0,3.06,52429
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:38.947+0200,dw02,8FB0,80,2767,-150,1991,1920,3.15,52368
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:39.147+0200,dw02,8FB0,81,2768,-143,2100,1804,3.09,52337
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:39.348+0200,dw02,8FB0,82,2764,-111,2643,808,3.15,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:39.547+0200,dw02,8FB0,83,2769,-109,2681,695,3.06,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:39.747+0200,dw02,8FB0,84,2772,-91,2772,0,3.01,52368
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:39.947+0200,dw02,8FB0,85,2771,-105,2762,226,3.09,52368
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:40.147+0200,dw02,8FB0,86,2778,-107,2732,505,3.06,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:40.347+0200,dw02,8FB0,87,2768,-109,2686,670,3.01,52429
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:40.547+0200,dw02,8FB0,88,2768,-160,1810,2094,3.01,52307
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:40.747+0200,dw02,8FB0,89,2775,-161,1801,2111,2.95,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:40.947+0200,dw02,8FB0,90,2772,-104,2772,0,3.15,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:41.146+0200,dw02,8FB0,91,2770,-99,2770,0,3.06,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:41.346+0200,dw02,8FB0,92,2768,-106,2740,388,3.09,52368
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:41.547+0200,dw02,8FB0,93,2771,-112,2630,873,3.01,52368
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:41.747+0200,dw02,8FB0,94,2771,-102,2771,0,3.09,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:41.946+0200,dw02,8FB0,95,2769,-98,2769,0,3.15,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:42.147+0200,dw02,8FB0,96,2774,-121,2480,1243,3.06,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:42.347+0200,dw02,8FB0,97,2770,-61,-2634,859,3.06,52368
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:42.548+0200,dw02,8FB0,98,2772,-91,2772,0,3.09,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:42.746+0200,dw02,8FB0,99,2772,-81,-2772,0,3.01,52429
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:42.947+0200,dw02,8FB0,100,2769,-115,2590,981,3.15,52368
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:43.147+0200,dw02,8FB0,101,2771,-116,2569,1039,3.06,52368
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:43.347+0200,dw02,8FB0,102,2766,-112,2632,851,3.15,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:43.546+0200,dw02,8FB0,103,2770,-99,2770,0,3.15,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:43.746+0200,dw02,8FB0,104,2764,-97,2764,0,3.01,52368
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:43.946+0200,dw02,8FB0,105,2771,-106,2741,404,3.21,52337
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:44.147+0200,dw02,8FB0,106,2770,-110,2665,758,3.15,52368
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:44.346+0200,dw02,8FB0,107,2768,-91,2767,0,3.06,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:44.546+0200,dw02,8FB0,108,2769,-98,2769,0,3.06,52368
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:44.746+0200,dw02,8FB0,109,2772,-108,2713,568,3.06,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:44.946+0200,dw02,8FB0,110,2769,-67,-2745,365,3.15,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:45.146+0200,dw02,8FB0,111,2768,-112,2627,873,3.09,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:45.346+0200,dw02,8FB0,112,2773,-68,-2757,298,3.27,52368
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:45.546+0200,dw02,8FB0,113,2766,-89,2766,0,2.95,52368
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:45.746+0200,dw02,8FB0,114,2771,-90,2771,0,3.06,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:45.945+0200,dw02,8FB0,115,2771,-21,-1951,1967,2.89,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:46.145+0200,dw02,8FB0,116,2770,-111,2658,781,3.15,52337
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:46.346+0200,dw02,8FB0,117,2765,-73,-2765,0,3.15,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:46.546+0200,dw02,8FB0,118,2767,-112,2630,857,3.15,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:46.745+0200,dw02,8FB0,119,2771,-95,2771,0,3.01,52368
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:46.945+0200,dw02,8FB0,120,2770,-103,2770,0,3.15,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:47.145+0200,dw02,8FB0,121,2767,-100,2767,0,2.95,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:47.346+0200,dw02,8FB0,122,2775,-95,2775,0,3.06,52337
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:47.545+0200,dw02,8FB0,123,2770,-29,-2083,1826,3.15,52368
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:47.745+0200,dw02,8FB0,124,2772,-129,2349,1470,3.15,52337
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:47.945+0200,dw02,8FB0,125,2772,-110,2672,738,3.09,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:48.145+0200,dw02,8FB0,126,2768,-101,2768,0,3.01,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:48.344+0200,dw02,8FB0,127,2768,-107,2712,558,3.09,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:48.545+0200,dw02,8FB0,128,2767,-98,2767,0,2.95,52337
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:48.745+0200,dw02,8FB0,129,2768,-90,2768,0,3.01,52368
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:48.945+0200,dw02,8FB0,130,2770,-91,2770,0,3.06,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:49.144+0200,dw02,8FB0,131,2771,-98,2771,0,2.95,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:49.344+0200,dw02,8FB0,132,2765,-101,2765,0,2.95,52368
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:49.544+0200,dw02,8FB0,133,2771,-108,2699,625,3.06,52337
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:49.745+0200,dw02,8FB0,134,2769,-115,2582,1000,3.06,52337
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:49.944+0200,dw02,8FB0,135,2773,-102,2773,0,3.06,52368
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:50.144+0200,dw02,8FB0,136,2769,-88,2769,0,3.15,52368
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:50.344+0200,dw02,8FB0,137,2774,-96,2774,0,3.01,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:50.544+0200,dw02,8FB0,138,2772,-99,2772,0,3.21,52398
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:50.744+0200,dw02,8FB0,139,2770,-100,2770,0,3.15,52368
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:50.944+0200,dw02,8FB0,140,2771,-110,2676,720,3.21,52368
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:51.144+0200,dw02,8FB0,141,2772,-115,2593,979,3.09,52368
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:51.344+0200,dw02,8FB0,142,2772,-88,2772,0,3.09,52368
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:51.543+0200,dw02,8FB0,143,2769,-99,2769,0,3.06,52368
ground-height-2m-20260828-133428,d028m_r000_run01.csv,2,28,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,55,1,2026-08-29T20:10:51.743+0200,dw02,8FB0,144,2767,-89,2767,0,3.06,52337
